timestamp;energy_used;solar_produced
1582102800;1.282;1.95
1582106400;2.268;1.85
1582110000;0.845;2.74
1582113600;0.167;2.53
1582117200;0.57;2.19
1582120800;2.403;1.32
1582124400;1.879;0.54
1582128000;0.787;0.16
1582131600;1.584;0
1582135200;2.822;0
1582138800;2.118;0
1582142400;0.35;0
1582146000;0.159;0
1582149600;1.5;0
1582153200;1.959;0
1582156800;0.31;0
1582160400;0.146;0
1582164000;1.134;0
1582167600;1.964;0
1582171200;0.542;0
1582174800;0.236;0
1582178400;1.989;0
1582182000;4.025;0.17
1582185600;1.077;0.64
1582189200;1.094;1.43
1582192800;0.82;1.97
1582196400;2.225;1.86
1582200000;1.494;0.97
1582203600;0.549;1.11
1582207200;0.432;0.69
1582210800;2.197;0.15
1582214400;1.967;0.01
1582218000;0.611;0
1582221600;0.807;0
1582225200;2.318;0
1582228800;2.445;0
1582232400;0.681;0
1582236000;0.647;0
1582239600;2.097;0
1582243200;2.521;0
1582246800;0.85;0
1582250400;0.68;0
1582254000;1.943;0
1582257600;2.456;0
1582261200;0.847;0
1582264800;1.352;0.01
1582268400;2.583;0.7
1582272000;3.959;1.59
1582275600;2.44;1.2
1582279200;0.496;1.21
1582282800;1.417;1.35
1582286400;2.199;1.28
1582290000;0.77;1.45
1582293600;1.063;0.66
1582297200;0.766;0.18
1582300800;2.546;0.02
1582304400;2.436;0
1582308000;2.365;0
1582311600;2.457;0
1582315200;2.086;0
1582318800;0.463;0
1582322400;0.434;0
1582326000;1.909;0
1582329600;2.183;0
1582333200;0.419;0
1582336800;0.462;0
1582340400;1.774;0
1582344000;2.205;0
1582347600;0.716;0
1582351200;0.736;0
1582354800;2.965;0.05
1582358400;3.112;0.19
1582362000;1.694;0.27
1582365600;0.525;0.4
1582369200;2.011;1.35
1582372800;2.766;0.82
1582376400;1.727;1.27
1582380000;0.629;1.03
1582383600;1.121;0.27
1582387200;2.268;0.03
1582390800;1.858;0
1582394400;0.342;0
1582398000;0.336;0
1582401600;1.755;0
1582405200;2.298;0
1582408800;0.375;0
1582412400;0.473;0
1582416000;1.003;0
1582419600;2.209;0
1582423200;1.141;0
1582426800;0.518;0
1582430400;0.539;0
1582434000;2.279;0
1582437600;1.782;0
1582441200;2.438;0
1582444800;0.952;0.04
1582448400;3.098;0.21
1582452000;2.964;0.4
1582455600;1.844;0.4
1582459200;0.336;0.68
1582462800;2.274;0.77
1582466400;1.89;0.68
1582470000;0.797;0.82
1582473600;2.528;0.28
1582477200;1.55;0
1582480800;2.191;0
1582484400;0.58;0
1582488000;0.346;0
1582491600;1.446;0
1582495200;2.625;0
1582498800;1.098;0
1582502400;0.37;0
1582506000;0.99;0
1582509600;2.708;0
1582513200;1.369;0
1582516800;0.624;0
1582520400;0.809;0
1582524000;3.47;0
1582527600;3.275;0.1
1582531200;0.301;0.4
1582534800;0.821;0.36
1582538400;2.024;0.38
1582542000;1.419;0.48
1582545600;0.492;0.37
1582549200;0.516;0.22
1582552800;2.214;0.2
1582556400;1.835;0.1
1582560000;1.2;0.03
1582563600;1.58;0
1582567200;2.392;0
1582570800;2.78;0
1582574400;0.369;0
1582578000;0.358;0
1582581600;1.447;0
1582585200;2.217;0
1582588800;0.823;0
1582592400;0.532;0
1582596000;1.141;0
1582599600;2.269;0
1582603200;1.249;0
1582606800;1.922;0
1582610400;1.252;0.03
1582614000;2.357;0.8
1582617600;2.552;2.46
1582621200;1.135;2.63
1582624800;1.07;2.22
1582628400;2.506;2.09
1582632000;2.869;3.29
1582635600;0.443;0.97
1582639200;0.432;1.32
1582642800;1.575;0.83
1582646400;2.553;0.34
1582650000;1.009;0.01
1582653600;0.919;0
1582657200;2.887;0
1582660800;3.1;0
1582664400;1.203;0
1582668000;0.177;0
1582671600;2.105;0
1582675200;2.644;0
1582678800;1.7;0
1582682400;0.779;0
1582686000;1.313;0
1582689600;2.507;0
1582693200;1.623;0
1582696800;1.298;0
1582700400;2.959;0.27
1582704000;3.102;0.76
1582707600;1.872;1.4
1582711200;0.434;1.55
1582714800;0.165;1.14
1582718400;2.011;1.46
1582722000;2.04;1.61
1582725600;0.708;1.12
1582729200;0.475;1.05
1582732800;2.019;0.28
1582736400;2.155;0
1582740000;0.997;0
1582743600;0.908;0
1582747200;1.591;0
1582750800;2.079;0
1582754400;1.648;0
1582758000;0.699;0
1582761600;1.475;0
1582765200;2.559;0
1582768800;1.653;0
1582772400;0.776;0
1582776000;1.297;0
1582779600;3.043;0
1582783200;2.848;0
1582786800;2.151;0.11
1582790400;2.055;0.38
1582794000;2.949;0.46
1582797600;2.239;0.58
1582801200;0.216;0.71
1582804800;0.923;0.72
1582808400;2.723;0.64
1582812000;1.994;0.63
1582815600;0.329;0.48
1582819200;0.917;0.17
1582822800;2.314;0
1582826400;2.35;0
1582830000;0.84;0
1582833600;0.427;0
1582837200;2.291;0
1582840800;3.006;0
1582844400;1.356;0
1582848000;0.764;0
1582851600;1.652;0
1582855200;2.481;0
1582858800;1.628;0
1582862400;0.714;0
1582866000;1.634;0
1582869600;3.334;0.09
1582873200;2.621;1.01
1582876800;1.755;1.08
1582880400;2.581;1.82
1582884000;3.119;1.84
1582887600;1.945;1.86
1582891200;1.865;1.51
1582894800;1.068;1.16
1582898400;2.24;0.45
1582902000;2.284;0.08
1582905600;0.574;0.01
1582909200;0.89;0
1582912800;2.51;0
1582916400;2.301;0
1582920000;0.561;0
1582923600;0.58;0
1582927200;2.037;0
1582930800;2.267;0
1582934400;0.396;0
1582938000;0.413;0
1582941600;1.412;0
1582945200;2.302;0
1582948800;0.751;0
1582952400;0.398;0
1582956000;1.239;0.03
1582959600;3.338;0.47
1582963200;3.537;1.76
1582966800;1.947;2.95
1582970400;3.035;1.92
1582974000;3.156;0.63
1582977600;1.905;0.48
1582981200;0.52;1.07
1582984800;0.329;1.45
1582988400;3.741;1.66
1582992000;2.212;0.68
1582995600;0.524;0.02
1582999200;0.552;0
1583002800;2.126;0
1583006400;2.488;0
1583010000;0.546;0
1583013600;0.593;0
1583017200;2.096;0
1583020800;2.383;0
1583024400;0.91;0
1583028000;0.464;0
1583031600;1.939;0
1583035200;2.229;0
1583038800;1.003;0
1583042400;0.693;0.04
1583046000;2.197;0.56
1583049600;3.118;1.5
1583053200;2.7;2.68
1583056800;1.99;2.94
1583060400;2.468;3.05
1583064000;2.383;2.3
1583067600;1.157;1.25
1583071200;0.597;1
1583074800;1.919;0.93
1583078400;3.26;0.32
1583082000;2.246;0.02
1583085600;1.505;0
1583089200;1.014;0
1583092800;2.391;0
1583096400;1.631;0
1583100000;0.651;0
1583103600;1;0
1583107200;2.536;0
1583110800;2.151;0
1583114400;0.721;0
1583118000;0.826;0
1583121600;2.538;0
1583125200;2.458;0
1583128800;1.477;0
1583132400;1.768;0.03
1583136000;3.416;0.14
1583139600;2.484;0.25
1583143200;0.461;0.55
1583146800;0.339;0.7
1583150400;1.698;0.98
1583154000;1.927;0.8
1583157600;1.116;0.72
1583161200;0.526;0.46
1583164800;1.967;0.14
1583168400;2.758;0.01
1583172000;1.394;0
1583175600;1.721;0
1583179200;2.109;0
1583182800;2.28;0
1583186400;2.813;0
1583190000;2.465;0
1583193600;1.938;0
1583197200;0.962;0
1583200800;2.222;0
1583204400;2.646;0
1583208000;1.133;0
1583211600;0.906;0
1583215200;3.403;0.14
1583218800;4.103;1.83
1583222400;0.413;3.14
1583226000;0.363;3.56
1583229600;1.261;3.45
1583233200;2.062;2.82
1583236800;0.673;2.93
1583240400;0.159;2.77
1583244000;0.222;2.22
1583247600;2.03;1.48
1583251200;2.265;0.36
1583254800;1.542;0.02
1583258400;1.142;0
1583262000;2.166;0
1583265600;1.907;0
1583269200;0.25;0
1583272800;0.82;0
1583276400;2.039;0
1583280000;1.979;0
1583283600;0.162;0
1583287200;0.831;0
1583290800;1.696;0
1583294400;2.339;0
1583298000;0.749;0
1583301600;1.85;0.07
1583305200;3.696;1.38
1583308800;2.034;2.27
1583312400;0.358;2.71
1583316000;0.249;4.12
1583319600;0.21;3.58
1583323200;1.854;2.04
1583326800;1.571;1.58
1583330400;0.179;2.32
1583334000;0.358;1.71
1583337600;2.304;0.43
1583341200;3.226;0.01
1583344800;1.568;0
1583348400;0.343;0
1583352000;1.291;0
1583355600;2.555;0
1583359200;1.016;0
1583362800;1.231;0
1583366400;1.066;0
1583370000;1.979;0
1583373600;1.413;0
1583377200;0.549;0
1583380800;1.146;0
1583384400;2.355;0
1583388000;2.751;0.01
1583391600;1.72;0.15
1583395200;1.234;0.36
1583398800;2.571;0.64
1583402400;0.549;0.64
1583406000;0.129;0.81
1583409600;0.125;0.7
1583413200;0.823;0.52
1583416800;0.332;0.29
1583420400;0.456;0.11
1583424000;0.531;0.04
1583427600;0.36;0
1583431200;1.801;0
1583434800;1.752;0
1583438400;0.789;0
1583442000;0.302;0
1583445600;0.599;0
1583449200;0.624;0
1583452800;0.429;0
1583456400;0.413;0
1583460000;0.586;0
1583463600;0.503;0
1583467200;0.464;0
1583470800;0.466;0
1583474400;2.969;0.06
1583478000;3.143;0.48
1583481600;2.834;0.95
1583485200;4.028;1.5
1583488800;2.062;1.62
1583492400;1.995;2.53
1583496000;2.008;1.51
1583499600;2.116;2.1
1583503200;1.988;1.76
1583506800;2.985;0.76
1583510400;2.675;0.41
1583514000;1.77;0.02
1583517600;2.223;0
1583521200;2.719;0
1583524800;2.95;0
1583528400;2.479;0
1583532000;2.272;0
1583535600;0.661;0
1583539200;0.902;0
1583542800;1.501;0
1583546400;2.288;0
1583550000;1.429;0
1583553600;0.712;0
1583557200;1.401;0
1583560800;2.058;0.22
1583564400;1.292;1.99
1583568000;2.338;3.02
1583571600;1.469;3.49
1583575200;2.13;3.97
1583578800;2.358;3.69
1583582400;0.466;2.12
1583586000;0.247;2.29
1583589600;1.363;1.37
1583593200;2.47;0.39
1583596800;1.323;0.09
1583600400;0.659;0
1583604000;1.683;0
1583607600;2.428;0
1583611200;0.793;0
1583614800;0.329;0
1583618400;1.104;0
1583622000;2.254;0
1583625600;1.148;0
1583629200;0.447;0
1583632800;0.908;0
1583636400;2.236;0
1583640000;1.403;0
1583643600;0.531;0
1583647200;0.845;0.05
1583650800;2.22;0.17
1583654400;2.797;0.36
1583658000;2.482;0.4
1583661600;2.981;0.51
1583665200;2.867;0.57
1583668800;2.612;0.7
1583672400;0.547;0.86
1583676000;0.255;1.34
1583679600;1.715;1.02
1583683200;2.645;0.19
1583686800;0.42;0
1583690400;0.354;0
1583694000;1.228;0
1583697600;2.29;0
1583701200;1.677;0
1583704800;0.723;0
1583708400;1.269;0
1583712000;2.357;0
1583715600;1.44;0
1583719200;0.437;0
1583722800;0.515;0
1583726400;2.409;0
1583730000;2.117;0
1583733600;1.633;0.08
1583737200;1.758;1.11
1583740800;2.321;1.56
1583744400;1.72;1.88
1583748000;0.199;2.91
1583751600;0.144;2.98
1583755200;1.066;1.98
1583758800;1.958;1.98
1583762400;0.655;1.31
1583766000;1.019;0.94
1583769600;2.384;0.48
1583773200;3.159;0.01
1583776800;1.79;0
1583780400;0.459;0
1583784000;0.815;0
1583787600;2.294;0
1583791200;1.78;0
1583794800;0.526;0
1583798400;0.717;0
1583802000;2.217;0
1583805600;1.798;0
1583809200;0.477;0
1583812800;0.423;0
1583816400;2.194;0
1583820000;4.338;0.01
1583823600;1.837;0.15
1583827200;0.992;0.26
1583830800;1.214;0.46
1583834400;2.043;0.58
1583838000;0.385;0.45
1583841600;0.21;0.4
1583845200;0.999;0.52
1583848800;2.199;0.33
1583852400;1.028;0.1
1583856000;0.298;0.01
1583859600;0.462;0
1583863200;2.366;0
1583866800;1.826;0
1583870400;0.469;0
1583874000;0.488;0
1583877600;2.753;0
1583881200;1.939;0
1583884800;0.399;0
1583888400;0.398;0
1583892000;1.418;0
1583895600;2.211;0
1583899200;0.663;0
1583902800;0.482;0
1583906400;2.443;0.23
1583910000;2.787;1.97
1583913600;0.949;2.69
1583917200;0.216;2.41
1583920800;0.179;3.58
1583924400;1.25;3.64
1583928000;1.813;2.54
1583931600;0.165;1.76
1583935200;0.175;1.11
1583938800;1.039;1.04
1583942400;2.805;0.59
1583946000;1.064;0.06
1583949600;0.381;0
1583953200;0.427;0
1583956800;3.372;0
1583960400;2.1;0
1583964000;0.502;0
1583967600;1.037;0
1583971200;1.971;0
1583974800;1.911;0
1583978400;0.371;0
1583982000;0.382;0
1583985600;1.805;0
1583989200;2.53;0
1583992800;2.204;0.6
1583996400;0.596;2.41
1584000000;1.416;3.58
1584003600;2.042;3.97
1584007200;0.254;4.27
1584010800;0.194;4.21
1584014400;0.959;2.72
1584018000;2.358;2.96
1584021600;1.036;1.99
1584025200;0.17;2.01
1584028800;0.983;1.45
1584032400;3.202;0.1
1584036000;1.7;0
1584039600;0.36;0
1584043200;0.517;0
1584046800;2.516;0
1584050400;2.729;0
1584054000;1.442;0
1584057600;0.398;0
1584061200;2.165;0
1584064800;1.997;0
1584068400;0.508;0
1584072000;0.434;0
1584075600;2.07;0
1584079200;2.967;0.03
1584082800;1.256;0.2
1584086400;0.703;0.82
1584090000;4.283;1.48
1584093600;3.001;2.31
1584097200;0.414;1.9
1584100800;0.508;1.4
1584104400;1.534;1.08
1584108000;1.976;1.05
1584111600;0.489;1.31
1584115200;0.18;0.36
1584118800;0.834;0.06
1584122400;1.315;0
1584126000;0.229;0
1584129600;0.761;0
1584133200;0.446;0
1584136800;1.601;0
1584140400;0.854;0
1584144000;0.281;0
1584147600;0.171;0
1584151200;0.609;0
1584154800;0.965;0
1584158400;0.526;0
1584162000;0.228;0
1584165600;0.249;0.32
1584169200;0.176;1.89
1584172800;0.623;0.84
1584176400;0.646;1.94
1584180000;0.165;4.3
1584183600;0.16;4.04
1584187200;0.173;2.86
1584190800;0.16;2.48
1584194400;0.155;1.31
1584198000;0.166;0.45
1584201600;0.494;0.28
1584205200;0.407;0.02
1584208800;0.165;0
1584212400;0.34;0
1584216000;0.547;0
1584219600;0.457;0
1584223200;0.21;0
1584226800;0.162;0
1584230400;0.543;0
1584234000;0.403;0
1584237600;0.281;0
1584241200;0.178;0
1584244800;0.614;0
1584248400;0.256;0
1584252000;0.163;0.09
1584255600;0.633;0.29
1584259200;0.268;1.7
1584262800;0.163;2.2
1584266400;0.154;0.63
1584270000;0.242;0.59
1584273600;0.604;0.53
1584277200;0.181;0.35
1584280800;0.92;0.36
1584284400;1.697;1
1584288000;1.097;0.43
1584291600;0.908;0.04
1584295200;0.577;0
1584298800;0.44;0
1584302400;0.36;0
1584306000;1.22;0
1584309600;0.503;0
1584313200;0.409;0
1584316800;0.423;0
1584320400;0.401;0
1584324000;0.405;0
1584327600;0.44;0
1584331200;0.468;0
1584334800;0.553;0
1584338400;1.421;0.26
1584342000;3.745;0.89
1584345600;1.071;2.62
1584349200;0.26;3.42
1584352800;0.924;3.35
1584356400;0.569;4.68
1584360000;0.653;3.02
1584363600;0.216;1.94
1584367200;0.291;2.24
1584370800;0.261;2.12
1584374400;0.367;1.57
1584378000;0.294;0.17
1584381600;0.335;0
1584385200;1.651;0
1584388800;0.355;0
1584392400;0.264;0
1584396000;0.165;0
1584399600;1.09;0
1584403200;0.447;0
1584406800;0.163;0
1584410400;1.017;0
1584414000;0.517;0
1584417600;0.221;0
1584421200;0.932;0.01
1584424800;1.467;0.98
1584428400;3.073;2.14
1584432000;0.964;3.72
1584435600;0.46;3.99
1584439200;0.546;3.86
1584442800;0.907;3.3
1584446400;1.002;4.12
1584450000;0.333;3.61
1584453600;0.294;2.63
1584457200;0.451;1.45
1584460800;2.197;0.62
1584464400;1.138;0.14
1584468000;0.37;0
1584471600;0.372;0
1584475200;0.328;0
1584478800;0.464;0
1584482400;0.611;0
1584486000;0.439;0
1584489600;0.477;0
1584493200;0.529;0
1584496800;0.584;0
1584500400;0.576;0
1584504000;0.594;0
1584507600;0.587;0
1584511200;1.631;0.89
1584514800;1.437;3.07
1584518400;1.309;1.83
1584522000;0.825;2.1
1584525600;0.474;3.1
1584529200;0.446;2.36
1584532800;0.472;1.78
1584536400;0.239;1.99
1584540000;0.303;1.54
1584543600;0.328;0.93
1584547200;0.759;0.53
1584550800;0.471;0.1
1584554400;0.6;0
1584558000;0.361;0
1584561600;0.325;0
1584565200;0.705;0
1584568800;1.017;0
1584572400;0.423;0
1584576000;0.435;0
1584579600;0.448;0
1584583200;0.511;0
1584586800;0.408;0
1584590400;0.413;0
1584594000;0.431;0
1584597600;1.399;0.04
1584601200;1.191;0.23
1584604800;2.039;0.68
1584608400;0.81;1.32
1584612000;0.29;0.95
1584615600;0.395;1.23
1584619200;0.242;1.12
1584622800;0.173;0.67
1584626400;0.25;0.7
1584630000;1.288;0.5
1584633600;1.109;0.33
1584637200;0.35;0.04
1584640800;1.409;0
1584644400;1.186;0
1584648000;0.327;0
1584651600;0.841;0
1584655200;0.918;0
1584658800;1.096;0
1584662400;0.563;0
1584666000;0.625;0
1584669600;0.466;0
1584673200;0.429;0
1584676800;0.61;0
1584680400;0.555;0
1584684000;1.372;0.11
1584687600;1.771;0.47
1584691200;1.519;0.76
1584694800;3.672;1.38
1584698400;2.666;1.9
1584702000;2.161;1.81
1584705600;2.667;1.35
1584709200;2.434;1.35
1584712800;2.323;1.42
1584716400;2.391;0.66
1584720000;2.023;0.48
1584723600;2.532;0.22
1584727200;2.605;0
1584730800;2.565;0
1584734400;2.484;0
1584738000;2.73;0
1584741600;2.522;0
1584745200;2.566;0
1584748800;2.612;0
1584752400;2.578;0
1584756000;2.574;0
1584759600;2.638;0
1584763200;2.168;0
1584766800;2.672;0.02
1584770400;2.732;1.74
1584774000;2.292;3.49
1584777600;3.047;4.08
1584781200;4.274;4.5
1584784800;1.721;4.94
1584788400;1.281;4.98
1584792000;0.712;4.62
1584795600;2.293;3.79
1584799200;1.832;2.84
1584802800;0.918;2.44
1584806400;1.39;1.82
1584810000;2.826;0.34
1584813600;3.271;0
1584817200;2.71;0
1584820800;2.634;0
1584824400;2.265;0
1584828000;0.761;0
1584831600;1.147;0
1584835200;2.827;0
1584838800;2.326;0
1584842400;0.968;0
1584846000;1.39;0
1584849600;2.612;0
1584853200;2.411;0.02
1584856800;0.857;1.8
1584860400;1.065;3.52
1584864000;3.075;4.21
1584867600;2.012;4.64
1584871200;2.17;5.11
1584874800;0.576;5.13
1584878400;2.116;4.69
1584882000;2.217;3.82
1584885600;0.629;2.88
1584889200;1.263;2.52
1584892800;1.995;1.96
1584896400;2.105;0.4
1584900000;1.013;0
1584903600;0.948;0
1584907200;2.153;0
1584910800;3.185;0
1584914400;1.306;0
1584918000;1.502;0
1584921600;2.398;0
1584925200;2.855;0
1584928800;1.574;0
1584932400;1.343;0
1584936000;2.562;0
1584939600;3.096;0.05
1584943200;2.641;1.62
1584946800;2.002;3.43
1584950400;3.968;4.22
1584954000;3.632;4.72
1584957600;1.46;5.17
1584961200;1.212;5.15
1584964800;1.555;4.73
1584968400;2.504;3.89
1584972000;1.322;2.95
1584975600;0.816;2.52
1584979200;1.325;1.92
1584982800;0.304;0.42
1584986400;1.042;0
1584990000;1.202;0
1584993600;2;0
1584997200;1.333;0
1585000800;1.028;0
1585004400;1.487;0
1585008000;0.909;0
1585011600;0.934;0
1585015200;1.197;0
1585018800;0.262;0
1585022400;1.001;0
1585026000;1.476;0.04
1585029600;0.861;1.82
1585033200;0.491;3.52
1585036800;1.16;4.2
1585040400;1.973;4.64
1585044000;0.531;5.08
1585047600;0.669;5.11
1585051200;0.427;4.69
1585054800;0.421;3.85
1585058400;0.329;2.92
1585062000;0.169;2.5
1585065600;0.163;1.69
1585069200;0.157;0.47
1585072800;0.746;0
1585076400;0.615;0
1585080000;1.277;0
1585083600;1.803;0
1585087200;0.704;0
1585090800;0.397;0
1585094400;1.234;0
1585098000;1.043;0
1585101600;0.656;0
1585105200;0.378;0
1585108800;1.41;0
1585112400;0.745;0.04
1585116000;0.243;2.04
1585119600;0.289;3.62
1585123200;1.954;4.22
1585126800;0.26;4.69
1585130400;0.454;5.12
1585134000;0.752;5.08
1585137600;0.461;4.69
1585141200;0.749;3.86
1585144800;0.685;2.87
1585148400;1.654;2.42
1585152000;1.236;1.89
1585155600;1.136;0.46
1585159200;1.255;0
1585162800;0.303;0
1585166400;0.279;0
1585170000;0.277;0
1585173600;0.892;0
1585177200;0.64;0
1585180800;0.441;0
1585184400;0.683;0
1585188000;0.853;0
1585191600;0.739;0
1585195200;0.985;0
1585198800;0.287;0.05
1585202400;0.835;1.94
1585206000;1.632;3.35
1585209600;1.011;3.98
1585213200;0.55;4.48
1585216800;0.557;4.96
1585220400;0.607;4.99
1585224000;0.492;4.54
1585227600;0.586;3.76
1585231200;0.432;2.86
1585234800;1.013;2.38
1585238400;0.618;1.73
1585242000;0.514;0.43
1585245600;0.653;0
1585249200;0.531;0
1585252800;0.823;0
1585256400;1.699;0
1585260000;1.384;0
1585263600;0.698;0
1585267200;0.756;0
1585270800;0.722;0
1585274400;0.75;0
1585278000;0.8;0
1585281600;0.726;0
1585285200;0.735;0.06
1585288800;0.692;1.67
1585292400;1.892;3.1
1585296000;0.507;3.81
1585299600;2.124;4.3
1585303200;0.134;4.72
1585306800;0.489;4.78
1585310400;0.355;4.37
1585314000;0.362;3.64
1585317600;0.148;2.77
1585321200;0.125;2.21
1585324800;0.994;1.49
1585328400;0.731;0.39
1585332000;0.871;0
1585335600;0.457;0
1585339200;0.28;0
1585342800;0.231;0
1585346400;0.603;0
1585350000;0.366;0
1585353600;1.584;0
1585357200;0.488;0
1585360800;0.37;0
1585364400;0.505;0
1585368000;0.49;0
1585371600;0.623;0.07
1585375200;0.392;1.39
1585378800;0.587;2.87
1585382400;1.748;3.77
1585386000;0.45;4.35
1585389600;0.46;4.78
1585393200;0.385;4.92
1585396800;0.162;4.6
1585400400;0.126;3.91
1585404000;0.131;3.01
1585407600;0.125;1.92
1585411200;0.116;1.23
1585414800;0.122;0.54
1585418400;0.144;0
1585422000;0.275;0
1585425600;0.708;0
1585429200;0.572;0
1585432800;0.167;0
1585436400;0.122;0
1585440000;0.674;0
1585443600;0.377;0
1585447200;0.522;0
1585450800;0.476;0
1585454400;0.671;0
1585458000;0.346;0.16
1585461600;0.15;2.36
1585465200;0.14;2.96
1585468800;0.134;4.2
1585472400;0.136;3.22
1585476000;0.133;4.26
1585479600;0.16;4.71
1585483200;0.634;5.11
1585486800;0.786;4.14
1585490400;0.497;3.18
1585494000;0.323;2.72
1585497600;1.593;2.07
1585501200;1.952;0.66
1585504800;0.736;0
1585508400;0.959;0
1585512000;0.403;0
1585515600;0.253;0
1585519200;0.919;0
1585522800;1.194;0
1585526400;0.937;0
1585530000;0.188;0
1585533600;0.186;0
1585537200;1.13;0
1585540800;0.997;0
1585544400;1.137;0.19
1585548000;0.688;2.13
1585551600;1.82;2.66
1585555200;1.645;1.35
1585558800;0.191;3.07
1585562400;0.148;2.53
1585566000;0.353;2.87
1585569600;0.202;2.81
1585573200;0.216;3.35
1585576800;0.191;2.56
1585580400;0.284;1.72
1585584000;1.171;0.93
1585587600;0.259;0.27
1585591200;0.305;0.01
1585594800;0.283;0
1585598400;0.279;0
1585602000;0.165;0
1585605600;0.14;0
1585609200;0.125;0
1585612800;0.121;0
1585616400;0.179;0
1585620000;0.191;0
1585623600;0.197;0
1585627200;0.186;0
1585630800;0.28;0.29
1585634400;1.07;2.67
1585638000;1.715;3.79
1585641600;1.399;4.31
1585645200;0.133;4.87
1585648800;0.13;5.33
1585652400;0.128;5.34
1585656000;0.147;4.92
1585659600;0.131;4.1
1585663200;0.127;3.09
1585666800;0.13;2.62
1585670400;0.126;2.09
1585674000;0.115;0.76
1585677600;0.14;0.01
1585681200;0.127;0
1585684800;0.124;0
1585688400;0.124;0
1585692000;0.121;0
1585695600;0.171;0
1585699200;0.191;0
1585702800;0.192;0
1585706400;0.186;0
1585710000;0.184;0
1585713600;0.185;0
1585717200;0.19;0.33
1585720800;0.18;2.38
1585724400;0.131;3.06
1585728000;0.128;2.36
1585731600;0.133;3.21
1585735200;0.126;2.96
1585738800;0.129;2.24
1585742400;0.123;2.29
1585746000;0.121;2.16
1585749600;0.133;1.29
1585753200;0.607;0.96
1585756800;0.789;2.29
1585760400;1.272;0.24
1585764000;1.667;0.01
1585767600;1.193;0
1585771200;0.749;0
1585774800;0.64;0
1585778400;0.704;0
1585782000;0.624;0
1585785600;0.679;0
1585789200;0.622;0
1585792800;0.365;0
1585796400;0.493;0
1585800000;0.486;0
1585803600;0.624;0.07
1585807200;0.707;0.81
1585810800;1.379;2.25
1585814400;1.989;3.21
1585818000;1.408;2.28
1585821600;0.679;4.42
1585825200;0.326;3
1585828800;0.196;2.38
1585832400;0.142;2.31
1585836000;0.138;2.88
1585839600;1.45;1.36
1585843200;1.142;0.37
1585846800;0.739;0.04
1585850400;1.097;0
1585854000;0.554;0
1585857600;0.534;0
1585861200;0.427;0
1585864800;0.389;0
1585868400;0.472;0
1585872000;0.344;0
1585875600;0.365;0
1585879200;0.445;0
1585882800;0.518;0
1585886400;0.381;0
1585890000;0.451;0.09
1585893600;0.822;0.65
1585897200;1.667;1.44
1585900800;1.438;2.48
1585904400;1.872;2.52
1585908000;0.472;3.2
1585911600;0.381;1.58
1585915200;0.336;2.02
1585918800;0.401;3.29
1585922400;0.301;3.32
1585926000;0.13;2.88
1585929600;0.126;2.07
1585933200;0.11;0.75
1585936800;0.139;0.01
1585940400;0.66;0
1585944000;0.75;0
1585947600;0.155;0
1585951200;0.473;0
1585954800;0.855;0
1585958400;0.682;0
1585962000;0.439;0
1585965600;0.125;0
1585969200;0.909;0
1585972800;0.912;0
1585976400;0.304;0.42
1585980000;0.309;2.51
1585983600;1.832;3.72
1585987200;2.193;4.28
1585990800;1.868;4.89
1585994400;0.322;5.27
1585998000;0.351;5.35
1586001600;0.15;4.98
1586005200;0.13;4.13
1586008800;0.138;3.09
1586012400;0.123;2.54
1586016000;0.141;2.01
1586019600;0.12;0.79
1586023200;0.139;0.02
1586026800;0.141;0
1586030400;0.253;0
1586034000;0.611;0
1586037600;0.42;0
1586041200;0.377;0
1586044800;0.492;0
1586048400;0.328;0
1586052000;0.534;0
1586055600;0.447;0
1586059200;0.616;0
1586062800;0.662;0.47
1586066400;0.453;2.66
1586070000;0.124;3.76
1586073600;0.131;4.35
1586077200;0.136;4.97
1586080800;0.154;5.39
1586084400;0.457;5.37
1586088000;0.327;4.94
1586091600;0.371;4.13
1586095200;0.225;3.13
1586098800;0.937;2.59
1586102400;0.718;2.06
1586106000;1.641;0.9
1586109600;0.284;0.02
1586113200;0.296;0
1586116800;0.139;0
1586120400;0.14;0
1586124000;0.141;0
1586127600;0.184;0
1586131200;0.585;0
1586134800;0.372;0
1586138400;0.354;0
1586142000;0.353;0
1586145600;0.418;0
1586149200;1.99;0.55
1586152800;1.488;2.7
1586156400;0.825;3.66
1586160000;0.169;4.21
1586163600;0.153;4.76
1586167200;0.164;5.16
1586170800;0.156;5.14
1586174400;0.232;4.82
1586178000;0.229;3.51
1586181600;0.235;1.93
1586185200;0.624;0.99
1586188800;0.312;0.34
1586192400;1.366;0.28
1586196000;0.285;0.04
1586199600;0.308;0
1586203200;0.159;0
1586206800;0.136;0
1586210400;0.142;0
1586214000;0.134;0
1586217600;0.132;0
1586221200;0.132;0
1586224800;0.135;0
1586228400;0.183;0
1586232000;1.647;0
1586235600;1.136;0.52
1586239200;1.164;2.6
1586242800;0.212;3.71
1586246400;0.191;4.15
1586250000;0.174;4.79
1586253600;0.246;5.27
1586257200;0.153;5.36
1586260800;0.156;4.88
1586264400;0.748;4.13
1586268000;1.429;3.11
1586271600;0.569;2.44
1586275200;0.193;1.81
1586278800;0.295;0.87
1586282400;1.813;0.04
1586286000;0.292;0
1586289600;0.216;0
